  9.762918132227077E-049  1.839119266888644E-080  2.877305714547302E-016
  9.896675682391418E-049  1.881305733879265E-080  2.890386401025510E-016
  1.003226578732919E-048  1.924459891236241E-080  2.903526554371587E-016
  1.016971355408666E-048  1.968603936235434E-080  2.916726444931310E-016
  1.030904443369092E-048  2.013760575322852E-080  2.929986344279493E-016
  1.045028422586269E-048  2.059953035794212E-080  2.943306525225571E-016
  1.059345908379356E-048  2.107205077742410E-080  2.956687261819215E-016
  1.073859551898880E-048  2.155541006279034E-080  2.970128829355968E-016
  1.088572040617638E-048  2.204985684036207E-080  2.983631504382910E-016
  1.103486098828346E-048  2.255564543955254E-080  2.997195564704349E-016
  1.118604488148076E-048  2.307303602368667E-080  3.010821289387534E-016
  1.133930008029639E-048  2.360229472382169E-080  3.024508958768399E-016
  1.149465496279938E-048  2.414369377563734E-080  3.038258854457328E-016
  1.165213829585461E-048  2.469751165946644E-080  3.052071259344951E-016
  1.181177924044933E-048  2.526403324353708E-080  3.065946457607965E-016
  1.197360735709297E-048  2.584354993050080E-080  3.079884734714976E-016
  1.213765261129085E-048  2.643635980732189E-080  3.093886377432377E-016
  1.230394537909281E-048  2.704276779860485E-080  3.107951673830248E-016
  1.247251645271789E-048  2.766308582343907E-080  3.122080913288280E-016
  1.264339704625609E-048  2.829763295584091E-080  3.136274386501726E-016
  1.281661880144828E-048  2.894673558887675E-080  3.150532385487393E-016
  1.299221379354525E-048  2.961072760254983E-080  3.164855203589635E-016
  1.317021453724703E-048  3.028995053553917E-080  3.179243135486403E-016
  1.335065399272354E-048  3.098475376087692E-080  3.193696477195294E-016
  1.353356557171790E-048  3.169549466565641E-080  3.208215526079651E-016
  1.371898314373319E-048  3.242253883486154E-080  3.222800580854679E-016
  1.390694104230390E-048  3.316626023941347E-080  3.237451941593585E-016
  1.409747407135369E-048  3.392704142853089E-080  3.252169909733762E-016
  1.429061751163974E-048  3.470527372650227E-080  3.266954788082980E-016
  1.448640712728579E-048  3.550135743397200E-080  3.281806880825626E-016
  1.468487917240442E-048  3.631570203384353E-080  3.296726493528951E-016
  1.488607039781028E-048  3.714872640190630E-080  3.311713933149368E-016
  1.509001805782521E-048  3.800085902229305E-080  3.326769508038760E-016
  1.529675991717641E-048  3.887253820788030E-080  3.341893527950829E-016
  1.550633425798946E-048  3.976421232574365E-080  3.357086304047462E-016
  1.571877988687695E-048  4.067634002778549E-080  3.372348148905142E-016
  1.593413614212410E-048  4.160939048665242E-080  3.387679376521370E-016
  1.615244290097319E-048  4.256384363706428E-080  3.403080302321131E-016
  1.637374058700741E-048  4.354019042267911E-080  3.418551243163382E-016
  1.659807017763615E-048  4.453893304862047E-080  3.434092517347570E-016
  1.682547321168269E-048  4.556058523979777E-080  3.449704444620185E-016
  1.705599179707586E-048  4.660567250515161E-080  3.465387346181328E-016
  1.728966861864715E-048  4.767473240796068E-080  3.481141544691334E-016
  1.752654694603471E-048  4.876831484234931E-080  3.496967364277398E-016
  1.776667064169524E-048  4.988698231613721E-080  3.512865130540251E-016
  1.801008416902631E-048  5.103131024017757E-080  3.528835170560854E-016
  1.825683260059927E-048  5.220188722433237E-080  3.544877812907132E-016
  1.850696162650553E-048  5.339931538023615E-080  3.560993387640731E-016
  1.876051756281675E-048  5.462421063100538E-080  3.577182226323809E-016
  1.901754736016123E-048  5.587720302805206E-080  3.593444662025858E-016
  1.927809861241773E-048  5.715893707516430E-080  3.609781029330557E-016
  1.954221956552821E-048  5.847007206002031E-080  3.626191664342656E-016
  1.980995912643165E-048  5.981128239330784E-080  3.642676904694888E-016
  2.008136687211991E-048  6.118325795562180E-080  3.659237089554919E-016
  2.035649305881806E-048  6.258670445231925E-080  3.675872559632326E-016
  2.063538863129007E-048  6.402234377651403E-080  3.692583657185604E-016
  2.091810523227220E-048  6.549091438039834E-080  3.709370726029209E-016
  2.120469521203577E-048  6.699317165508203E-080  3.726234111540633E-016
  2.149521163808069E-048  6.852988831914339E-080  3.743174160667509E-016
  2.178970830496172E-048  7.010185481609473E-080  3.760191221934747E-016
  2.208823974424998E-048  7.170987972096327E-080  3.777285645451708E-016
  2.239086123463004E-048  7.335479015619989E-080  3.794457782919405E-016
  2.269762881213614E-048  7.503743221712718E-080  3.811707987637738E-016
  2.300859928052806E-048  7.675867140714672E-080  3.829036614512765E-016
  2.332383022180954E-048  7.851939308292996E-080  3.846444020064005E-016
  2.364338000689072E-048  8.032050290982047E-080  3.863930562431769E-016
  2.396730780639636E-048  8.216292732768203E-080  3.881496601384530E-016
  2.429567360162266E-048  8.404761402743363E-080  3.899142498326327E-016
  2.462853819564376E-048  8.597553243851490E-080  3.916868616304199E-016
  2.496596322457072E-048  8.794767422753256E-080  3.934675320015652E-016
  2.530801116896432E-048  8.996505380834601E-080  3.952562975816165E-016
  2.565474536540484E-048  9.202870886385308E-080  3.970531951726729E-016
  2.600623001821979E-048  9.413970087974481E-080  3.988582617441416E-016
  2.636253021137253E-048  9.629911569050312E-080  4.006715344334983E-016
  2.672371192051401E-048  9.850806403792389E-080  4.024930505470518E-016
  2.708984202519921E-048  1.007676821424509E-079  4.043228475607113E-016
  2.746098832127117E-048  1.030791322876152E-079  4.061609631207573E-016
  2.783721953341454E-048  1.054436034178806E-079  4.080074350446161E-016
  2.821860532788158E-048  1.078623117502042E-079  4.098623013216382E-016
  2.860521632539184E-048  1.103365013996228E-079  4.117256001138799E-016
  2.899712411420913E-048  1.128674450191906E-079  4.135973697568876E-016
  2.939440126339722E-048  1.154564444545959E-079  4.154776487604876E-016
  2.979712133625747E-048  1.181048314137944E-079  4.173664758095781E-016
  3.020535890395056E-048  1.208139681520005E-079  4.192638897649246E-016
  3.061918955930452E-048  1.235852481723946E-079  4.211699296639599E-016
  3.103868993081237E-048  1.264200969429003E-079  4.230846347215872E-016
  3.146393769682109E-048  1.293199726294050E-079  4.250080443309868E-016
  3.189501159991548E-048  1.322863668457997E-079  4.269401980644268E-016
  3.233199146149855E-048  1.353208054212221E-079  4.288811356740766E-016
  3.277495819657225E-048  1.384248491849006E-079  4.308308970928258E-016
  3.322399382872008E-048  1.416000947690005E-079  4.327895224351050E-016
  3.367918150529549E-048  1.448481754298849E-079  4.347570519977112E-016
  3.414060551281814E-048  1.481707618882185E-079  4.367335262606372E-016
  3.460835129258120E-048  1.515695631883360E-079  4.387189858879041E-016
  3.508250545647221E-048  1.550463275773284E-079  4.407134717283984E-016
  3.556315580301097E-048  1.586028434042891E-079  4.427170248167115E-016
  3.605039133360722E-048  1.622409400401931E-079  4.447296863739851E-016
  3.654430226904067E-048  1.659624888188714E-079  4.467514978087585E-016
  3.704498006616736E-048  1.697694039995726E-079  4.487825007178206E-016
  3.755251743485428E-048  1.736636437516044E-079  4.508227368870662E-016
  3.806700835514683E-048  1.776472111615595E-079  4.528722482923553E-016
  3.858854809467016E-048  1.817221552636470E-079  4.549310771003766E-016
  3.911723322627070E-048  1.858905720936571E-079  4.569992656695152E-016
  3.965316164589777E-048  1.901546057671033E-079  4.590768565507245E-016
  4.019643259073107E-048  1.945164495820939E-079  4.611638924884008E-016
  4.074714665755646E-048  1.989783471475033E-079  4.632604164212637E-016
  4.130540582139292E-048  2.035425935370199E-079  4.653664714832384E-016
  4.187131345437574E-048  2.082115364696669E-079  4.674821010043442E-016
  4.244497434489703E-048  2.129875775174041E-079  4.696073485115855E-016
  4.302649471701001E-048  2.178731733404259E-079  4.717422577298468E-016
  4.361598225009785E-048  2.228708369508004E-079  4.738868725827936E-016
  4.421354609881299E-048  2.279831390050893E-079  4.760412371937748E-016
  4.481929691328862E-048  2.332127091266223E-079  4.782053958867312E-016
  4.543334685962795E-048  2.385622372581003E-079  4.803793931871072E-016
  4.605580964067387E-048  2.440344750452251E-079  4.825632738227669E-016
  4.668680051706327E-048  2.496322372520701E-079  4.847570827249145E-016
  4.732643632856917E-048  2.553584032089113E-079  4.869608650290182E-016
  4.797483551573653E-048  2.612159182932786E-079  4.891746660757396E-016
  4.863211814181316E-048  2.672077954449691E-079  4.913985314118657E-016
  4.929840591498207E-048  2.733371167158222E-079  4.936325067912469E-016
  4.997382221089752E-048  2.796070348550369E-079  4.958766381757372E-016
  5.065849209553089E-048  2.860207749308571E-079  4.981309717361408E-016
  5.135254234832888E-048  2.925816359894583E-079  5.003955538531617E-016
  5.205610148568849E-048  2.992929927518794E-079  5.026704311183582E-016
  5.276929978475520E-048  3.061582973498849E-079  5.049556503351003E-016
  5.349226930754535E-048  3.131810811016452E-079  5.072512585195344E-016
  5.422514392540063E-048  3.203649563281467E-079  5.095573029015494E-016
  5.496805934377613E-048  3.277136182112627E-079  5.118738309257485E-016
  5.572115312736946E-048  3.352308466944567E-079  5.142008902524258E-016
  5.648456472559298E-048  3.429205084270747E-079  5.165385287585469E-016
  5.725843549839551E-048  3.507865587532400E-079  5.188867945387333E-016
  5.804290874243776E-048  3.588330437463704E-079  5.212457359062522E-016
  5.883812971762683E-048  3.670641022903662E-079  5.236154013940108E-016
  5.964424567401318E-048  3.754839682085308E-079  5.259958397555543E-016
  6.046140587905681E-048  3.840969724413309E-079  5.283870999660694E-016
  6.128976164526749E-048  3.929075452741124E-079  5.307892312233919E-016
  6.212946635822279E-048  4.019202186159093E-079  5.332022829490182E-016
  6.298067550496966E-048  4.111396283305319E-079  5.356263047891232E-016
  6.384354670281694E-048  4.205705166211244E-079  5.380613466155809E-016
  6.471823972852009E-048  4.302177344694160E-079  5.405074585269905E-016
  6.560491654786779E-048  4.400862441309339E-079  5.429646908497080E-016
  6.650374134567203E-048  4.501811216874429E-079  5.454330941388804E-016
  6.741488055617055E-048  4.605075596579376E-079  5.479127191794864E-016
  6.833850289384526E-048  4.710708696695320E-079  5.504036169873815E-016
  6.927477938466266E-048  4.818764851896050E-079  5.529058388103474E-016
  7.022388339774256E-048  4.929299643206241E-079  5.554194361291458E-016
  7.118599067746074E-048  5.042369926590744E-079  5.579444606585786E-016
  7.216127937599101E-048  5.158033862199709E-079  5.604809643485511E-016
  7.314993008629404E-048  5.276350944284517E-079  5.630289993851415E-016
  7.415212587555678E-048  5.397382031799876E-079  5.655886181916733E-016
  7.516805231909132E-048  5.521189379708043E-079  5.681598734297955E-016
  7.619789753469713E-048  5.647836671000937E-079  5.707428180005650E-016
  7.724185221749530E-048  5.777389049456901E-079  5.733375050455355E-016
  7.830010967523869E-048  5.909913153148784E-079  5.759439879478501E-016
  7.937286586410666E-048  6.045477148720712E-079  5.785623203333402E-016
  8.046031942499023E-048  6.184150766451090E-079  5.811925560716294E-016
  8.156267172027395E-048  6.326005336119794E-079  5.838347492772402E-016
  8.268012687112151E-048  6.471113823698299E-079  5.864889543107088E-016
  8.381289179527390E-048  6.619550868881264E-079  5.891552257797029E-016
  8.496117624536242E-048  6.771392823479040E-079  5.918336185401454E-016
  8.612519284774955E-048  6.926717790690924E-079  5.945241876973424E-016
  8.730515714190052E-048  7.085605665279235E-079  5.972269886071180E-016
  8.850128762029354E-048  7.248138174664858E-079  5.999420768769524E-016
  8.971380576887896E-048  7.414398920965585E-079  6.026695083671261E-016
  9.094293610809091E-048  7.584473423998648E-079  6.054093391918694E-016
  9.218890623442181E-048  7.758449165269671E-079  6.081616257205168E-016
  9.345194686256583E-048  7.936415632970697E-079  6.109264245786666E-016
  9.473229186813970E-048  8.118464368010374E-079  6.137037926493460E-016
  9.603017833099014E-048  8.304689011100002E-079  6.164937870741814E-016
  9.734584657909284E-048  8.495185350919681E-079  6.192964652545742E-016
  9.867954023305391E-048  8.690051373389286E-079  6.221118848528817E-016
  1.000315062512208E-047  8.889387312069592E-079  6.249401037936029E-016
  1.014019949754111E-047  9.093295699719666E-079  6.277811802645714E-016
  1.027912601772687E-047  9.301881421036801E-079  6.306351727181517E-016
  1.041995591052533E-047  9.515251766606138E-079  6.335021398724415E-016
  1.056271525322752E-047  9.733516488088004E-079  6.363821407124807E-016
  1.070743048039832E-047  9.956787854671020E-079  6.392752344914646E-016
  1.085412838877116E-047  1.018518071082022E-078  6.421814807319628E-016
